Doi,Author,Title,PubDate,Journal,Country,ISO_3,YCoordinate,XCoordinate,SamplingStartYear,SamplingEndYear,Species,Pathogen,Species,Strain,ControlStrain,SampleType,Sal_Prevalence,No_sample,No_Isolate,Antimicrobial,AntimicrobialCompound,AntibioticClass,Percent_resistant,Percent_intermediate,Percent_susceptible,Perc_res_inc_intermediate,Perc_res_excl_intermediate,ASTMethod,No_isolates_resistant,No_isolates_intermediate,No_isolates_susceptible,MDR_percentage,Laboratory_guidelines,Conc.ofAMusedforsusceptibilitytest(µg/ µg/ml),SusceptibleBreakpoint,Notes
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Doxycycline,DOX,Tetracycline,,,,,,Disk diffusion,48,0,72,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Cefaclor,CEC,2nd generation Cephalosporin,,,,,,Disk diffusion,44,0,76,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Chloromphenicols,CHL,Amphenicols,,,,,,Disk diffusion,20,0,100,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Cefepime,FEP,4th generation Cephalosporin,,,,,,Disk diffusion,16,0,104,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,Disk diffusion,16,0,104,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk diffusion,12,0,108,76.7,CLSI,,,
10.1186/s12917-019-1867-z,Elkenany et al.2019,Antimicrobial resistance profiles and virulence genotyping of Salmonella enterica serovars recovered from broiler chickens and chicken carcasses in Egypt.,2019,BMC veterinary research,Egypt,EGY,29.990912,31.249854,2017,2017,Chicken,Salmonella,,,,Meat,22,420,120,Imipenem,IMP,Carbapenem,,,,,,Disk diffusion,0,0,120,76.7,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Cotrimoxazole,COT,Sulfonamides,,,,,,Disk diffusion,26,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,Disk diffusion,24,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Ampicillin,AMP,Penicillin ,,,,,,Disk diffusion,24,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Tetracycline,TET,Tetracycline,,,,,,Disk diffusion,21,0,5,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Streptomycin,STR,Aminoglycosides,,,,,,Disk diffusion,21,0,5,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk diffusion,21,0,5,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Cefuroxime,CFX,2nd generation Cephalosporin,,,,,,Disk diffusion,15,0,11,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk diffusion,8,0,18,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Azithromycin,AZI,Macrolides,,,,,,Disk diffusion,4,0,22,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Florfenicol,CFL,1st generation Cephalosporin,,,,,,Disk diffusion,4,0,22,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,,Escherichia coli ATCC 25922,Meat,13.5,192,26,Gentamycin,GEN,Aminoglycosides,,,,,,Disk diffusion,1,0,25,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Cotrimoxazole,COT,Sulfonamides,,,,,,Disk diffusion,6,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,Disk diffusion,6,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Ampicillin,AMP,Penicillin ,,,,,,Disk diffusion,5,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Tetracycline,TET,Tetracycline,,,,,,Disk diffusion,5,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Streptomycin,STR,Aminoglycosides,,,,,,Disk diffusion,4,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk diffusion,4,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Cefuroxime,CFX,2nd generation Cephalosporin,,,,,,Disk diffusion,5,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk diffusion,4,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Azithromycin,AZI,Macrolides,,,,,,Disk diffusion,2,0,4,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Florfenicol,CFL,1st generation Cephalosporin,,,,,,Disk diffusion,1,0,5,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Kentucky,Escherichia coli ATCC 25922,Meat,13.5,192,6,Gentamycin,GEN,Aminoglycosides,,,,,,Disk diffusion,0,0,6,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Cotrimoxazole,COT,Sulfonamides,,,,,,Disk diffusion,5,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,Disk diffusion,3,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Ampicillin,AMP,Penicillin ,,,,,,Disk diffusion,5,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Tetracycline,TET,Tetracycline,,,,,,Disk diffusion,4,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Streptomycin,STR,Aminoglycosides,,,,,,Disk diffusion,5,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk diffusion,4,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Cefuroxime,CFX,2nd generation Cephalosporin,,,,,,Disk diffusion,3,0,2,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk diffusion,0,0,5,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Azithromycin,AZI,Macrolides,,,,,,Disk diffusion,1,0,4,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Florfenicol,CFL,1st generation Cephalosporin,,,,,,Disk diffusion,2,0,3,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Typhimirium,Escherichia coli ATCC 25922,Meat,13.5,192,5,Gentamycin,GEN,Aminoglycosides,,,,,,Disk diffusion,1,0,4,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Cotrimoxazole,COT,Sulfonamides,,,,,,Disk diffusion,7,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,Disk diffusion,7,0,0,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Ampicillin,AMP,Penicillin ,,,,,,Disk diffusion,6,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Tetracycline,TET,Tetracycline,,,,,,Disk diffusion,6,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Streptomycin,STR,Aminoglycosides,,,,,,Disk diffusion,6,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk diffusion,6,0,1,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Cefuroxime,CFX,2nd generation Cephalosporin,,,,,,Disk diffusion,1,0,6,100,CLSI,,,
10.1016/j.jgar.2018.04.009,Elkenany et al.2018,Genetic characterisation of class 1 integrons among multidrug-resistant Salmonella serotypes in broiler chicken farms.,2018,Journal of global antimicrobial resistance,Egypt,EGY,31.281029,31.525222,2016,2016,Chicken,Salmonella,,Salmonella Enteriditis,Escherichia coli ATCC 25922,Meat,13.5,192,7,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk diffusion,4,0,3,100,CLSI,,,
